name,address,lat,lon,coordinate_source,outdoor_seating,outdoor_seating_source,category,osm_type,osm_id,osm_name,osm_address,osm_outdoor_seating_raw,google_place_id,google_name,google_address,google_outdoor_seating,google_price_level,google_price_range,google_rating,google_user_rating_count,google_maps_uri,google_match_distance_m,google_match_name_similarity
Sticks'n'Sushi - Restaurant Nansensgade,"Nansensgade 59, 1366 København",55.6843041,12.5658742,osm,yes,google,restaurant,node,4012704893,Sticks'n'Sushi,,,ChIJ8fKK0QJTUkYRFVC97_9Bv7k,Sticks'n'Sushi - Restaurant Nansensgade,"Nansensgade 59, 1366 København",True,PRICE_LEVEL_EXPENSIVE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""300""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""600""}}",4.5,590,https://maps.google.com/?cid=13384489185063030805&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,7.0,0.549
Sticks'n'Sushi - Restaurant Vesterbro,"Istedgade 62, 1650 København",55.6697106,12.5547131,osm,yes,google,restaurant,node,269264421,Sticks'n'Sushi,,,ChIJn4ah93RTUkYRzi8qRSKEaAI,Sticks'n'Sushi - Restaurant Vesterbro,"Istedgade 62, 1650 København",True,PRICE_LEVEL_EXPENSIVE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""800""}}",4.5,744,https://maps.google.com/?cid=173533868377911246&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,2.3,0.571
Sticks'n'Sushi - Tivoli Hotel,"Arni Magnussons Gade 2, 1577 København",55.66588,12.56596,osm,yes,google,restaurant,node,3404342754,Sticks & Sushi Hotel Tivoli,,,ChIJKWWt4m1TUkYRmuVmQI7Npj0,Sticks'n'Sushi - Tivoli Hotel,"Arni Magnussons Gade 2, 1577 København",True,PRICE_LEVEL_EXPENSIVE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""300""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""900""}}",4.4,2157,https://maps.google.com/?cid=4442464093297108378&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,17.3,0.75
Sticks'n'Sushi - Valby,"Valby Tingsted 4, 2500 København",55.6658044,12.513765,osm,yes,google,restaurant,node,290327037,Sticks'N'Sushi Valby,,,ChIJCRCRU-1TUkYR9MlbGc1Yo6k,Sticks'n'Sushi - Valby,"Valby Tingsted 4, 2500 København",True,PRICE_LEVEL_EXPENSIVE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""300""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""700""}}",4.3,425,https://maps.google.com/?cid=12223711451530643956&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,1.7,1.0
Sticks'n'Sushi Tivoli Haven,"Bernstorffsgade 3, 1577 København",55.6742794,12.565311,osm,yes,osm+google,restaurant,node,5302263935,Sticks'n'Sushi,,yes,ChIJvylyCw1TUkYRkGw5mgivBTI,Sticks'n'Sushi Tivoli Haven,"Bernstorffsgade 3, 1577 København",True,PRICE_LEVEL_EXPENSIVE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""300""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""800""}}",4.6,987,https://maps.google.com/?cid=3604479528262003856&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,13.6,0.683
Sticks'n'sushi,"Borgergade 13, 1300 København",55.6833207,12.5845021,osm,yes,osm+google,restaurant,node,9525824851,Sticks'n'Sushi,,yes,ChIJ76FQqBlTUkYR-JrCeC46X90,Sticks'n'sushi,"Borgergade 13, 1300 København",True,PRICE_LEVEL_EXPENSIVE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""800""}}",4.5,1072,https://maps.google.com/?cid=15951532376438512376&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,4.9,1.0
Stjernen BAR,"Nansensgade 30, st. tv, 1366 København",55.6819301,12.563461,osm,yes,google,bar,node,13014693008,Stjernen,,,ChIJwx8gswhTUkYRuYacFHa4jj8,Stjernen BAR,"Nansensgade 30, st. tv, 1366 København",True,PRICE_LEVEL_INEXPENSIVE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.2,129,https://maps.google.com/?cid=4579800688373827257&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,4.1,0.8
Stoltzestudio,"Etta Camerons Vej 29, 2450 København",55.6457902,12.546036,osm,yes,osm,cafe,node,12886646972,Stoltzestudio,,yes,ChIJcc-59KhfUkYRi9qi0OY7lqs,Stoltzestudio,"Etta Camerons Vej 29, 2450 København",,,,5,1,https://maps.google.com/?cid=12364135689521126027&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,11.4,1.0
Storehouse,"Amerika Pl. 7, 2100 København",55.6979574,12.5936223,osm,yes,google,restaurant,node,4393789048,Otto,,,ChIJCft7PedSUkYR1IwJ5a_ucRw,Storehouse,"Amerika Pl. 7, 2100 København",True,,,4.4,71,https://maps.google.com/?cid=2049681744659582164&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,18.2,0.286
Storm B,"Degnestavnen 1, 2400 København",55.7095177,12.5246989,osm,yes,google,cafe,node,5961585590,Storm b café,,,ChIJf43FwXZTUkYRdxeRuNla4HE,Storm B,"Degnestavnen 1, 2400 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.5,296,https://maps.google.com/?cid=8205658412219963255&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,10.9,0.778
Strøm,"Niels Hemmingsens Gade 32, 1153 København",55.6802804,12.5761179,osm,yes,google,bar,node,4328324015,Strøm Bar,,,ChIJ72afTw5TUkYRpGgr9n9kQBI,Strøm,"Niels Hemmingsens Gade 32, 1153 København",True,PRICE_LEVEL_EXPENSIVE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.5,602,https://maps.google.com/?cid=1315161591945848996&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,3.1,0.714
Studenterhuset,"Købmagergade 52, 1150 København",55.681192,12.576282,osm,yes,google,cafe,node,311470440,Studenterhuset,,no,ChIJb1Q_gRBTUkYRBX_THfQTZqk,Studenterhuset,"Købmagergade 52, 1150 København",True,PRICE_LEVEL_INEXPENSIVE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""1""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}}",4.3,2049,https://maps.google.com/?cid=12206465779227655941&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,1.8,1.0
Stuffed.,"Sankt Jørgens Allé 6, 1615 København",55.6736532,12.559429,osm,yes,google,bar,node,12833708900,Rajuice Copenhagen,,,ChIJjUNT_6JTUkYRY5CzfZrqhxw,Stuffed.,"Sankt Jørgens Allé 6, 1615 København",True,,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""300""}}",4.9,187,https://maps.google.com/?cid=2055869704172703843&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,23.5,0.16
Stuffed.,"Sankt Jørgens Allé 6, 1615 København",55.6738313,12.5592899,osm,yes,google,restaurant,node,12833749801,Stuffed,,,ChIJjUNT_6JTUkYRY5CzfZrqhxw,Stuffed.,"Sankt Jørgens Allé 6, 1615 København",True,,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""300""}}",4.9,187,https://maps.google.com/?cid=2055869704172703843&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,2.1,1.0
Støvlen Byens Bar,"Jyllingevej 58, 2720 København",55.6918978,12.4835599,osm,yes,google,bar,node,13017757562,Støvlen,,,ChIJT6ZZWntRUkYRY42FU0j3K4U,Støvlen Byens Bar,"Jyllingevej 58, 2720 København",True,PRICE_LEVEL_INEXPENSIVE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4,159,https://maps.google.com/?cid=9596035321053941091&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,3.4,0.583
Sufra,"Nørrebrogade 180B, 2200 København",55.6970205,12.5450633,osm,yes,google,restaurant,node,9203541143,Sufra Restaurant & Cafe,,,ChIJz5rMQ8xTUkYRtwe0mZswfis,Sufra,"Nørrebrogade 180B, 2200 København",True,,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""300""}}",4.7,569,https://maps.google.com/?cid=3133995835553220535&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,8.3,0.333
Superbello,"Jernbane Allé 45h, 2720 København",55.6880045,12.4894106,osm,yes,osm+google,restaurant,node,8197943620,Superbello,,yes,ChIJuQ00X-5RUkYR_D5oGEpcOuY,Superbello,"Jernbane Allé 45h, 2720 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""300""}}",4.4,298,https://maps.google.com/?cid=16589673650679463676&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,4.0,1.0
Sushi Joint,"Amager Strandvej 140 B, 2300 København",55.6585259,12.6346796,osm,yes,google,restaurant,node,9067184659,Sushi Joint,,no,ChIJB0qmbeutU0YReOf8DohKutg,Sushi Joint,"Amager Strandvej 140 B, 2300 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""300""}}",4.4,389,https://maps.google.com/?cid=15616876606088079224&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,1.9,1.0
Sushi Nord,"Bordeauxgade 2, 2150 København",55.7065615,12.5958044,osm,yes,google,restaurant,node,12157417960,Sushi Nord,,,ChIJjY_sZWpTUkYRMzaPavs5Op0,Sushi Nord,"Bordeauxgade 2, 2150 København",True,,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""300""}}",4.8,216,https://maps.google.com/?cid=11329431564591248947&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,2.4,1.0
Sushi2500 - Frederiksberg,"Smallegade 20A, 2000 Frederiksberg",55.6789481,12.5299118,osm,yes,google,restaurant,node,4393789054,Sushi2500 Smallegade,,,ChIJMZZbPLxTUkYRmgvjuUYeDZU,Sushi2500 - Frederiksberg,"Smallegade 20A, 2000 Frederiksberg",True,,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""500""}}",3.9,109,https://maps.google.com/?cid=10740273975463709594&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,4.5,0.605
Sushi2500 - Vanløse,"Jernbane Allé 36, 2720 København",55.6864701,12.4913567,osm,yes,google,restaurant,node,12019798892,Sushi2500,,,ChIJIV8zYgBTUkYRSJhtBCH9xD0,Sushi2500 - Vanløse,"Jernbane Allé 36, 2720 København",True,,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""500""}}",4,26,https://maps.google.com/?cid=4450960649998932040&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,0.5,0.692
Svovl,,55.7059768,12.579502,osm,yes,osm,restaurant,node,9841200324,Svovl,,yes,,,,,,,,,,,
Switch Coffee,"Studiestræde 9, 1455 København",55.6789202,12.5705973,osm,yes,google,cafe,node,13443070217,Switch Coffee,,,ChIJCe42CRtTUkYRdJIxs6ufo3A,Switch Coffee,"Studiestræde 9, 1455 København",True,,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""1""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}}",5,23,https://maps.google.com/?cid=8116506513246360180&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,7.0,1.0
Sydhavnens Vinbar,"Borgbjergsvej 52, 2450 København",55.649652,12.534874,osm,yes,osm+google,bar,node,8144238945,Sydhavnens Vinbar,,yes,ChIJxe092qNVUkYRi22E3Iqyy60,Sydhavnens Vinbar,"Borgbjergsvej 52, 2450 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""600""}}",4.8,220,https://maps.google.com/?cid=12523299498308693387&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,5.2,1.0
Sôsten,"Kompagnistræde 14A, 1208 København",55.677343,12.5757805,osm,yes,osm,cafe,node,6698064576,Søster mad & vin,,yes,ChIJObQeFRFTUkYRjFINpzfsjEY,Sôsten,"Kompagnistræde 14A, 1208 København",,,,4.3,27,https://maps.google.com/?cid=5083697803164471948&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,4.1,0.417
"Søcafeen, Tivoli","Vesterbrogade 3, 1620 København",55.6741402,12.5687527,osm,yes,google,cafe,node,4423509693,Søcafeen,,,ChIJbcpvgRJTUkYRxsdDTP6QCFI,"Søcafeen, Tivoli","Vesterbrogade 3, 1620 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""500""}}",4.1,492,https://maps.google.com/?cid=5911133932799379398&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,9.9,0.696
Søernes Ølbar,"Sortedam Dossering 83, kl, 2100 København",55.6962633,12.5750656,osm,yes,google,bar,node,2343690852,Søernes Ølbar,,,ChIJgyCY-fxSUkYRms0EtsrWw5M,Søernes Ølbar,"Sortedam Dossering 83, kl, 2100 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.4,992,https://maps.google.com/?cid=10647590110159490458&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,2.2,1.0
Søren Geds Garage,"Nørre Farimagsgade 62, 1363 København",55.684032,12.5674679,osm,yes,osm,pub,node,3372385620,Søren Ged's Garage,,yes,ChIJB2eqvQVTUkYR5SnwfjFpWHo,Søren Geds Garage,"Nørre Farimagsgade 62, 1363 København",False,PRICE_LEVEL_INEXPENSIVE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""1""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}}",3.8,341,https://maps.google.com/?cid=8815911931881728485&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,4.2,0.971
Sørens Værtshus København,"Vandkunsten 6, 1467 København",55.6762328,12.5741939,osm,yes,google,cafe,node,1612960992,Søren's Værtshus,,,ChIJR1REfBFTUkYRDOMDZz06AUw,Sørens Værtshus København,"Vandkunsten 6, 1467 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""1""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""400""}}",4.1,650,https://maps.google.com/?cid=5476722657254957836&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,6.9,0.732
TAARNET PÅ KGS. NYTORV,"Kongens Nytorv 16F, 1050 København",55.6811778,12.5853767,osm,yes,osm+google,cafe,node,10744240484,Det Gamle Telefontårn,,yes,ChIJr56EBVRTUkYRkqpYEcTLh-I,TAARNET PÅ KGS. NYTORV,"Kongens Nytorv 16F, 1050 København",True,,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""1""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}}",4.4,136,https://maps.google.com/?cid=16323239417392704146&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,1.1,0.381
TAKE & EAT SHAWARMA,"Nørrebrogade 30, 2200 København",55.6886472,12.5590297,osm,yes,osm,cafe,node,9623689390,Take And Eat Nørrebro,,yes,ChIJo0CJUwdTUkYRNQaSZWm6nRU,TAKE & EAT SHAWARMA,"Nørrebrogade 30, 2200 København",False,PRICE_LEVEL_INEXPENSIVE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""1""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}}",4.4,389,https://maps.google.com/?cid=1557606007978460725&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,6.0,0.667
THE SPOT,"Else Alfelts Vej 65, ST. TV, 2300 København",55.618459,12.569357,osm,yes,google,cafe,node,9032362896,La Boulangerie,,,ChIJw8B3FLxVUkYRtJ_vR5IbtOg,THE SPOT,"Else Alfelts Vej 65, ST. TV, 2300 København",True,,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.7,528,https://maps.google.com/?cid=16768057627693260724&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,7.0,0.182
TOBIs,"Leifsgade 3, 2300 København",55.6649443,12.5814064,osm,yes,osm+google,cafe,node,4422968391,Tobi's Cafe,,yes,ChIJdzYl5EFTUkYRr9vHJtDwV5Y,TOBIs,"Leifsgade 3, 2300 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""1""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""400""}}",4.4,418,https://maps.google.com/?cid=10833392205457513391&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,5.7,0.625
Tak for Kaffe,"Niels Hemmingsens Gade 10, 1153 København",55.6793082,12.5777421,osm,yes,google,cafe,node,4314938987,Tak for Kaffe,,,ChIJlQF_wxBTUkYRF-6PeGVWYT8,Tak for Kaffe,"Niels Hemmingsens Gade 10, 1153 København",True,,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""1""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}}",4.6,189,https://maps.google.com/?cid=4567026490944777751&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,8.0,1.0
Tandoori Masala - Indisk Restaurant Vesterbro,"Halmtorvet 5, st th, 1700 København",55.6707791,12.5625184,osm,yes,osm+google,restaurant,node,4011682899,Tandoori Masala,,yes,ChIJD4EL2HJTUkYRoKHdupge2m8,Tandoori Masala - Indisk Restaurant Vesterbro,"Halmtorvet 5, st th, 1700 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""300""}}",4.2,572,https://maps.google.com/?cid=8059788124451873184&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,3.7,0.517
Tap 21 Craft Beer,"H. C. Ørsteds Vej 21, 1879 Frederiksberg",55.6783076,12.5469372,osm,yes,osm+google,bar,node,6687706969,Tap 21 Craft Beer,,yes,ChIJw1YFwg1TUkYROYDv4n6d2Z0,Tap 21 Craft Beer,"H. C. Ørsteds Vej 21, 1879 Frederiksberg",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.6,233,https://maps.google.com/?cid=11374295502199685177&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,4.6,1.0
Tap10,"Østerbrogade 122, 2100 København",55.7048999,12.5776915,osm,yes,osm+google,bar,node,2102142194,TAP10,,yes,ChIJadcWjvBSUkYReLFe2Ppu9BU,Tap10,"Østerbrogade 122, 2100 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4,309,https://maps.google.com/?cid=1582011392764850552&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,9.0,1.0
Taphouse,"Lavendelstræde 15, 1462 København",55.676199,12.571519,osm,yes,google,pub,node,2855855758,Taphouse,,,ChIJ_WFKIBJTUkYRSfNfHBje5Vg,Taphouse,"Lavendelstræde 15, 1462 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.5,4073,https://maps.google.com/?cid=6405770240141030217&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,1.2,1.0
Tata Cocktail Bar,"Tordenskjoldsgade 15, 1055 København",55.678374,12.587563,osm,yes,google,bar,node,8124949021,Tata bar,,,ChIJqySqnyNTUkYRvmANJQbIhFI,Tata Cocktail Bar,"Tordenskjoldsgade 15, 1055 København",True,,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""300""}}",4.5,286,https://maps.google.com/?cid=5946097336752890046&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,1.7,0.64
Tavola Calda,"Rebekkavej 34, 2900 Hellerup",55.731353,12.56454,osm,yes,osm+google,restaurant,node,5155844061,Tavola Calda,,yes,ChIJvzw3Q3pSUkYRg7A_dZjS1Bg,Tavola Calda,"Rebekkavej 34, 2900 Hellerup",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""500""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""1000""}}",4.6,166,https://maps.google.com/?cid=1789286504216899715&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,6.4,1.0
Terrasse Café,2610 Rødovre,55.6796629,12.4561024,osm,yes,google,cafe,node,3997526925,Terrasse Cafeen,,,ChIJQ6F6i0BRUkYR5cMgVtB03SI,Terrasse Café,2610 Rødovre,True,,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",3.9,243,https://maps.google.com/?cid=2512292605289612261&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,69.9,0.889
Terrassen,,55.6165143,12.5706189,osm,yes,osm,restaurant,node,810628532,Terrassen,,yes,,,,,,,,,,,
Terroiristen,"Jægersborggade 52, 2200 København",55.693679,12.5427877,osm,yes,google,bar,node,1828989455,Terroiristen,,,ChIJOevFiLJTUkYR3oxuIwmZc08,Terroiristen,"Jægersborggade 52, 2200 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""400""}}",4.5,159,https://maps.google.com/?cid=5725087815846235358&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,4.3,1.0
Thai,"Vesterbrogade 125, 1620 København",55.6706354,12.5423642,osm,yes,osm,pub,node,8117602419,Trows,,yes,ChIJZS0IdABTUkYRj92Nf1sjKmA,Thai,"Vesterbrogade 125, 1620 København",,,,,,https://maps.google.com/?cid=6929389852551929231&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,3.7,0.222
The Bagel Store - Folehaven,"Folehaven 70, 2500 København",55.651372,12.501651,osm,yes,google,bar,node,8111960801,Den Grønne Hest,,,ChIJ37edowtUUkYRIXdg87zTm4g,The Bagel Store - Folehaven,"Folehaven 70, 2500 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""1""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}}",4.1,467,https://maps.google.com/?cid=9843694219038848801&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,18.5,0.1
The Barbershop,"Dronningens Tværgade 5E, 1302 København",55.6832898,12.5879807,osm,yes,google,bar,node,4536946914,The Barbershop,,,ChIJ4Vp8iRhTUkYRik5RFgP_xJ8,The Barbershop,"Dronningens Tværgade 5E, 1302 København",True,,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.8,277,https://maps.google.com/?cid=11512606936190242442&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,2.6,1.0
